game_urn,seq_idx,event_date_time,game_time,monster_type,dragon_type,killer_team_urn,killer_team,killer_urn,killer,assistants,pos_x,pos_y,killer_team_perid,killer_perid,upsert_at
live:lol:riot:map:esportstmnt01-3413229,50,8/11/2023 11:05 PM,1129363,wolf,,live:lol:riot:team:98926509883054987,DIG,live:lol:riot:player:cd36d65c-30b2-320c-aee9-a3f2a1f1e91c,Santorin,,3541,6630,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,esports:player:b87b02a3-a932-4236-9c36-5e8122ab8c5b,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3413229,51,8/11/2023 11:05 PM,1131866,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,Gori,,7920,9782,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:479968d8-7d7c-44e2-9940-22b720d7cb1e,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3413229,52,8/11/2023 11:05 PM,1140846,krug,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,Gori,,6360,12276,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:479968d8-7d7c-44e2-9940-22b720d7cb1e,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3413229,53,8/11/2023 11:05 PM,1147012,gromp,,live:lol:riot:team:98926509883054987,DIG,live:lol:riot:player:cd36d65c-30b2-320c-aee9-a3f2a1f1e91c,Santorin,,2212,8804,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,esports:player:b87b02a3-a932-4236-9c36-5e8122ab8c5b,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3413229,54,8/11/2023 11:05 PM,1157691,redCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,6773,11401,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3413229,55,8/11/2023 11:06 PM,1185170,scuttleCrab,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,5316,9588,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3413229,56,8/11/2023 11:06 PM,1199945,blueCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,Licorice,,11310,7014,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:112a2549-b3ca-4094-91f1-d5092386e9ba,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3413229,57,8/11/2023 11:07 PM,1244072,blueCamp,,live:lol:riot:team:98926509883054987,DIG,live:lol:riot:player:c1ea50b2-be3b-3911-9801-cfd2fa66b443,Tomo,,3336,7331,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,esports:player:e84d4fe4-db3e-411e-988c-3de6af5aab96,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3413229,58,8/11/2023 11:08 PM,1309833,baron,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,"Gori, Stixxay, Licorice, huhi",5007,10471,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3413229,59,8/11/2023 11:08 PM,1310403,redCamp,,live:lol:riot:team:98926509883054987,DIG,live:lol:riot:player:c1ea50b2-be3b-3911-9801-cfd2fa66b443,Tomo,,7277,3453,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,esports:player:e84d4fe4-db3e-411e-988c-3de6af5aab96,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3413229,60,8/11/2023 11:08 PM,1340108,raptor,,live:lol:riot:team:98926509883054987,DIG,live:lol:riot:player:c1ea50b2-be3b-3911-9801-cfd2fa66b443,Tomo,,6766,4975,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,esports:player:e84d4fe4-db3e-411e-988c-3de6af5aab96,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3413229,61,8/11/2023 11:08 PM,1340407,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,7424,9649,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3413229,62,8/11/2023 11:09 PM,1368284,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,2499,8154,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3413229,63,8/11/2023 11:11 PM,1488306,raptor,,live:lol:riot:team:98926509883054987,DIG,live:lol:riot:player:c1ea50b2-be3b-3911-9801-cfd2fa66b443,Tomo,,7197,5175,esports:team:129cfc07-4f37-4f10-af3a-6f0d78c8a208,esports:player:e84d4fe4-db3e-411e-988c-3de6af5aab96,8/12/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3414314,0,8/12/2023 9:08 PM,102936,raptor,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,8124,10144,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,1,8/12/2023 9:08 PM,114280,redCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7559,3057,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,2,8/12/2023 9:08 PM,128216,krug,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,6312,12393,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,3,8/12/2023 9:08 PM,130112,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,8292,2393,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,4,8/12/2023 9:09 PM,154010,redCamp,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,6890,11390,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,5,8/12/2023 9:09 PM,154973,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,6350,4935,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,6,8/12/2023 9:09 PM,173922,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3252,6949,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,7,8/12/2023 9:09 PM,192143,wolf,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,11551,8088,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,8,8/12/2023 9:09 PM,195242,blueCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3054,8305,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,9,8/12/2023 9:10 PM,207150,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2537,8352,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,10,8/12/2023 9:10 PM,218365,gromp,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,12269,6727,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,11,8/12/2023 9:10 PM,223211,scuttleCrab,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,5551,9112,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,12,8/12/2023 9:10 PM,236696,scuttleCrab,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,10115,4886,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,13,8/12/2023 9:10 PM,250601,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7138,9829,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,14,8/12/2023 9:11 PM,270636,blueCamp,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,11176,6669,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,15,8/12/2023 9:11 PM,288213,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,8484,2657,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,16,8/12/2023 9:11 PM,299268,raptor,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,7102,5216,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,17,8/12/2023 9:12 PM,332681,dragon,chemtech,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,"Berserker, Zven",9969,5147,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,18,8/12/2023 9:12 PM,361264,krug,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,5923,12419,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,19,8/12/2023 9:12 PM,363732,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3178,7286,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,20,8/12/2023 9:13 PM,401901,raptor,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,8381,10043,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,21,8/12/2023 9:13 PM,408264,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2456,8438,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,22,8/12/2023 9:13 PM,425031,scuttleCrab,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,10672,4863,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,23,8/12/2023 9:14 PM,451598,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7000,4575,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,24,8/12/2023 9:14 PM,451598,gromp,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,12288,6542,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,25,8/12/2023 9:14 PM,472811,redCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7758,3756,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,26,8/12/2023 9:15 PM,522449,riftHerald,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,"Palafox, Dhokla",5028,9690,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,27,8/12/2023 9:15 PM,528119,blueCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3335,8225,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,28,8/12/2023 9:15 PM,544226,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3268,7126,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,29,8/12/2023 9:15 PM,554102,redCamp,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,7269,11210,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,30,8/12/2023 9:16 PM,564717,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2304,8502,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,31,8/12/2023 9:16 PM,574788,krug,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,6282,12173,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,32,8/12/2023 9:16 PM,594635,raptor,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,8113,10077,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,33,8/12/2023 9:16 PM,605911,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7488,5177,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,34,8/12/2023 9:16 PM,614356,wolf,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,11334,8316,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,35,8/12/2023 9:17 PM,618616,scuttleCrab,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,10415,5706,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,36,8/12/2023 9:17 PM,675885,dragon,earth,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,9866,4414,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,37,8/12/2023 9:18 PM,693185,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,8651,2455,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,38,8/12/2023 9:18 PM,697247,blueCamp,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,11516,7088,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,39,8/12/2023 9:18 PM,711342,gromp,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,12623,6559,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,40,8/12/2023 9:19 PM,785547,scuttleCrab,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,11058,4818,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,41,8/12/2023 9:19 PM,785813,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,6872,5155,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,42,8/12/2023 9:20 PM,836890,wolf,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,9882,9188,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,43,8/12/2023 9:20 PM,853887,raptor,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,7615,9719,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,44,8/12/2023 9:21 PM,868041,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2982,7210,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,45,8/12/2023 9:21 PM,876744,redCamp,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,6445,11201,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,46,8/12/2023 9:21 PM,889954,blueCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3415,7907,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,47,8/12/2023 9:21 PM,902282,riftHerald,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,Palafox,4932,10020,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,48,8/12/2023 9:21 PM,908357,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2562,8395,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,49,8/12/2023 9:22 PM,922767,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,Fudge,,8482,2705,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:6c3f2a06-dbbc-4e07-8e68-2d83b0020adb,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,50,8/12/2023 9:22 PM,946694,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7006,5227,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,51,8/12/2023 9:22 PM,950327,scuttleCrab,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:b36179da-3e05-3a7b-9383-2e6e6b193306,Dhokla,,10892,5024,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:f9c8ae26-66f2-4d3a-9067-a1474a66a492,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,52,8/12/2023 9:23 PM,1018615,blueCamp,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,11464,6589,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,53,8/12/2023 9:24 PM,1064012,dragon,water,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:b36179da-3e05-3a7b-9383-2e6e6b193306,Dhokla,"IgNar, Palafox",10211,4765,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:f9c8ae26-66f2-4d3a-9067-a1474a66a492,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,54,8/12/2023 9:24 PM,1089003,krug,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,6448,12450,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,55,8/12/2023 9:24 PM,1095938,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3492,6951,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/12/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3414314,56,8/12/2023 9:25 PM,1097605,wolf,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:b3b1b929-80c7-328f-9ff3-031e8ab3a74d,FBI,,10663,8747,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:5025441e-ebc7-4167-8aa5-e113af77ecda,8/12/2023 10:05 PM
